filename,path,lap_var,tenengrad,brenner,fft_hf,z_lap,z_ten,z_brenner,z_fft,score
CIL046 Inside.png,images/inside/CIL046 Inside.png,825.0755982919884,57670.22283494172,1801.2628797468356,0.9124250241350766,1.806056821127222,1.6978046365124357,1.578764406714582,1.242302795797936,1.581232165038044
CIL038 Inside.png,images/inside/CIL038 Inside.png,527.9697036240923,47872.97135071439,1566.6904035139964,0.8687103854948534,0.2415685732494738,0.46626401254108235,0.6098617519102801,-1.5979757610559755,-0.07007035583878479
CIL042 Inside.png,images/inside/CIL042 Inside.png,391.2679640144348,38950.54936558287,1249.671173878205,0.8972944026194796,-0.478269938614501,-0.6553082117296515,-0.6995875839667982,0.2592183833585771,-0.3934868377380934
CIL344 Inside.png,images/inside/CIL344 Inside.png,396.0099911197767,41405.82452390206,1364.304682143207,0.8841242780114308,-0.45329956336927785,-0.34667358033677825,-0.22609336899656768,-0.5964863343035683,-0.405638211751548
CIL343 Inside.png,images/inside/CIL343 Inside.png,270.1485074375,34918.9829375,1113.2816287878788,0.9039698125885701,-1.1160558923929174,-1.1620868569870886,-1.2629452056614954,0.6929409162030091,-0.712036759709623
