filename,path,lap_var,tenengrad,brenner,fft_hf,z_lap,z_ten,z_brenner,z_fft,score
CIL343 Outside 2.jpg,images/outside_2/CIL343 Outside 2.jpg,61.82555595550537,4423.315009375,97.31097117794486,0.8098291596789052,1.4129473871881655,1.1480461941106788,0.745250067010002,1.133490535265961,1.1099335458937019
CIL344 Outside 2.jpg,images/outside_2/CIL344 Outside 2.jpg,52.97628703163087,4092.078025,96.43617324561403,0.8014232448544744,-0.6546590163433188,0.14116390795872785,0.6682648517452067,0.16564766300391257,0.08010435159113208
CIL038 Outside 2.jpg,images/outside_2/CIL038 Outside 2.jpg,52.53275772894287,3621.523740625,72.78050595238095,0.7887012777472309,-0.7582883708448483,-1.2892101020694051,-1.4135149187552087,-1.299138198269848,-1.1900378974848276
